Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
WTRG,ESSENTIAL UTILITIES INC,Utilities,Equity,"15,439,550.28",0.01,"15,439,550.28","393,164.00",39.27,United States,New York Stock Exchange Inc.,USD
LIFCO B,LIFCO CLASS B,Industrials,Equity,"15,440,327.46",0.01,"15,440,327.46","421,274.00",36.65,Sweden,Nasdaq Omx Nordic,SEK
ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,Equity,"15,377,717.88",0.01,"15,377,717.88","253,674.00",60.62,United States,New York Stock Exchange Inc.,USD
BESI,BE SEMICONDUCTOR INDUSTRIES NV,Information Technology,Equity,"15,199,563.56",0.01,"15,199,563.56","111,292.00",136.57,Netherlands,Euronext Amsterdam,EUR
ERF,EUROFINS SCIENTIFIC,Health Care,Equity,"15,200,782.18",0.01,"15,200,782.18","189,383.00",80.26,France,Nyse Euronext - Euronext Paris,EUR
EFN,ELEMENT FLEET MANAGEMENT CORP,Industrials,Equity,"15,133,599.28",0.01,"15,133,599.28","569,338.00",26.58,Canada,Toronto Stock Exchange,CAD
SVT,SEVERN TRENT PLC,Utilities,Equity,"15,088,177.18",0.01,"15,088,177.18","425,649.00",35.45,United Kingdom,London Stock Exchange,GBP
4523,EISAI LTD,Health Care,Equity,"15,072,798.37",0.01,"15,072,798.37","468,040.00",32.20,Japan,Tokyo Stock Exchange,JPY
ABF,ASSOCIATED BRITISH FOODS PLC,Consumer Staples,Equity,"15,033,622.97",0.01,"15,033,622.97","477,464.00",31.49,United Kingdom,London Stock Exchange,GBP
RO,ROCHE HOLDING AG,Health Care,Equity,"15,023,149.59",0.01,"15,023,149.59","43,978.00",341.61,Switzerland,SIX Swiss Exchange,CHF
ERIE,ERIE INDEMNITY CLASS A,Financials,Equity,"14,989,029.16",0.01,"14,989,029.16","41,147.00",364.28,United States,NASDAQ,USD
3659,NEXON LTD,Communication,Equity,"14,976,482.57",0.01,"14,976,482.57","659,342.00",22.71,Japan,Tokyo Stock Exchange,JPY
TLC,THE LOTTERY CORPORATION LTD,Consumer Discretionary,Equity,"14,978,148.64",0.01,"14,978,148.64","4,115,257.00",3.64,Australia,Asx - All Markets,AUD
CAG,CONAGRA BRANDS INC,Consumer Staples,Equity,"14,979,945.75",0.01,"14,979,945.75","778,179.00",19.25,United States,New York Stock Exchange Inc.,USD
SOLV,SOLVENTUM CORP,Health Care,Equity,"14,813,391.85",0.01,"14,813,391.85","203,341.00",72.85,United States,New York Stock Exchange Inc.,USD
GALP,GALP ENERGIA SGPS SA CLASS B,Energy,Equity,"14,777,043.91",0.01,"14,777,043.91","779,214.00",18.96,Portugal,Nyse Euronext - Euronext Lisbon,EUR
SHL,SONIC HEALTHCARE LTD,Health Care,Equity,"14,726,309.13",0.01,"14,726,309.13","796,824.00",18.48,Australia,Asx - All Markets,AUD
MAERSK B,A P MOLLER MAERSK B,Industrials,Equity,"14,675,951.82",0.01,"14,675,951.82","6,882.00","2,132.51",Denmark,Omx Nordic Exchange Copenhagen A/S,DKK
GWO,GREAT WEST LIFECO INC,Financials,Equity,"14,664,629.33",0.01,"14,664,629.33","369,401.00",39.70,Canada,Toronto Stock Exchange,CAD
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,Equity,"14,652,598.86",0.01,"14,652,598.86","700,746.00",20.91,United States,New York Stock Exchange Inc.,USD
AVTR,AVANTOR INC,Health Care,Equity,"14,605,546.48",0.01,"14,605,546.48","1,133,971.00",12.88,United States,New York Stock Exchange Inc.,USD
MOH,MOLINA HEALTHCARE INC,Health Care,Equity,"14,564,172.00",0.01,"14,564,172.00","83,895.00",173.60,United States,New York Stock Exchange Inc.,USD
MKS,MARKS AND SPENCER GROUP PLC,Consumer Staples,Equity,"14,515,442.60",0.01,"14,515,442.60","3,025,478.00",4.80,United Kingdom,London Stock Exchange,GBP
MOWI,MOWI,Consumer Staples,Equity,"14,474,318.99",0.01,"14,474,318.99","724,671.00",19.97,Norway,Oslo Bors Asa,NOK
9021,WEST JAPAN RAILWAY,Industrials,Equity,"14,454,014.76",0.01,"14,454,014.76","604,478.00",23.91,Japan,Tokyo Stock Exchange,JPY
BXP,BXP INC,Real Estate,Equity,"14,454,570.13",0.01,"14,454,570.13","217,591.00",66.43,United States,New York Stock Exchange Inc.,USD
GRAB,GRAB HOLDINGS LTD CLASS A,Industrials,Equity,"14,415,627.90",0.01,"14,415,627.90","2,865,930.00",5.03,Singapore,NASDAQ,USD
JHX,JAMES HARDIE INDUSTRIES CDI PLC,Materials,Equity,"14,382,404.86",0.01,"14,382,404.86","698,935.00",20.58,Australia,Asx - All Markets,AUD
EN,BOUYGUES SA,Industrials,Equity,"14,366,545.16",0.01,"14,366,545.16","317,067.00",45.31,France,Nyse Euronext - Euronext Paris,EUR
HM B,HENNES & MAURITZ,Consumer Discretionary,Equity,"14,270,153.89",0.01,"14,270,153.89","948,797.00",15.04,Sweden,Nasdaq Omx Nordic,SEK
METSO,METSO CORPORATION,Industrials,Equity,"14,201,633.61",0.01,"14,201,633.61","1,095,023.00",12.97,Finland,Nasdaq Omx Helsinki Ltd.,EUR
ADDT B,ADDTECH CLASS B,Industrials,Equity,"14,021,318.87",0.01,"14,021,318.87","388,978.00",36.05,Sweden,Nasdaq Omx Nordic,SEK
FM,FIRST QUANTUM MINERALS LTD,Materials,Equity,"13,998,605.91",0.01,"13,998,605.91","865,746.00",16.17,Canada,Toronto Stock Exchange,CAD
HELN,HELVETIA HOLDING AG,Financials,Equity,"13,982,775.89",0.01,"13,982,775.89","52,328.00",267.21,Switzerland,SIX Swiss Exchange,CHF
9502,CHUBU ELECTRIC POWER INC,Utilities,Equity,"13,967,635.71",0.01,"13,967,635.71","993,825.00",14.05,Japan,Tokyo Stock Exchange,JPY
TAP,MOLSON COORS BREWING CLASS B,Consumer Staples,Equity,"13,949,545.80",0.01,"13,949,545.80","271,815.00",51.32,United States,New York Stock Exchange Inc.,USD
CAR,CAR GROUP LTD,Communication,Equity,"13,930,176.26",0.01,"13,930,176.26","524,901.00",26.54,Australia,Asx - All Markets,AUD
NICE,NICE LTD,Information Technology,Equity,"13,804,944.05",0.01,"13,804,944.05","101,216.00",136.39,Israel,Tel Aviv Stock Exchange,ILS
5713,SUMITOMO METAL MINING LTD,Materials,Equity,"13,811,090.69",0.01,"13,811,090.69","544,882.00",25.35,Japan,Tokyo Stock Exchange,JPY
C38U,CAPITALAND INTEGRATED COMMERCIAL T,Real Estate,Equity,"13,754,517.67",0.01,"13,754,517.67","7,851,690.00",1.75,Singapore,Singapore Exchange,SGD
3088,MATSUKIYOKARA,Consumer Staples,Equity,"13,704,319.73",0.01,"13,704,319.73","635,500.00",21.56,Japan,Tokyo Stock Exchange,JPY
DAL,DELTA AIR LINES INC,Industrials,Equity,"13,624,193.15",0.01,"13,624,193.15","230,723.00",59.05,United States,New York Stock Exchange Inc.,USD
8136,SANRIO LTD,Consumer Discretionary,Equity,"13,569,682.99",0.01,"13,569,682.99","261,400.00",51.91,Japan,Tokyo Stock Exchange,JPY
8113,UNICHARM CORP,Consumer Staples,Equity,"13,547,653.06",0.01,"13,547,653.06","1,933,500.00",7.01,Japan,Tokyo Stock Exchange,JPY
TRYG,TRYG,Financials,Equity,"13,530,237.44",0.01,"13,530,237.44","511,854.00",26.43,Denmark,Omx Nordic Exchange Copenhagen A/S,DKK
3402,TORAY INDUSTRIES INC,Materials,Equity,"13,493,234.13",0.01,"13,493,234.13","2,022,953.00",6.67,Japan,Tokyo Stock Exchange,JPY
SKF B,SKF B,Industrials,Equity,"13,437,586.23",0.01,"13,437,586.23","536,139.00",25.06,Sweden,Nasdaq Omx Nordic,SEK
4755,RAKUTEN GROUP INC,Consumer Discretionary,Equity,"13,416,428.29",0.01,"13,416,428.29","2,263,012.00",5.93,Japan,Tokyo Stock Exchange,JPY
MAERSK A,A P MOLLER MAERSK,Industrials,Equity,"13,426,051.02",0.01,"13,426,051.02","6,333.00","2,120.01",Denmark,Omx Nordic Exchange Copenhagen A/S,DKK
WCP,WHITECAP RESOURCES INC,Energy,Equity,"13,388,932.99",0.01,"13,388,932.99","1,870,604.00",7.16,Canada,Toronto Stock Exchange,CAD
MNG,M&G PLC,Financials,Equity,"13,371,504.01",0.01,"13,371,504.01","3,703,234.00",3.61,United Kingdom,London Stock Exchange,GBP
NHY,NORSK HYDRO,Materials,Equity,"13,352,151.53",0.01,"13,352,151.53","2,093,888.00",6.38,Norway,Oslo Bors Asa,NOK
TELIA,TELIA COMPANY,Communication,Equity,"13,279,536.14",0.01,"13,279,536.14","3,557,387.00",3.73,Sweden,Nasdaq Omx Nordic,SEK
AUTO,AUTO TRADER GROUP PLC,Communication,Equity,"13,263,083.90",0.01,"13,263,083.90","1,190,638.00",11.14,United Kingdom,London Stock Exchange,GBP
ELE,ENDESA SA,Utilities,Equity,"13,220,545.55",0.01,"13,220,545.55","425,186.00",31.09,Spain,Bolsa De Madrid,EUR
3,HONG KONG AND CHINA GAS LTD,Utilities,Equity,"13,193,046.78",0.01,"13,193,046.78","14,640,815.00",0.90,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
BN4,KEPPEL LTD,Industrials,Equity,"13,170,272.50",0.01,"13,170,272.50","2,038,060.00",6.46,Singapore,Singapore Exchange,SGD
DSG,DESCARTES SYSTEMS GROUP INC,Information Technology,Equity,"13,132,569.62",0.01,"13,132,569.62","133,743.00",98.19,Canada,Toronto Stock Exchange,CAD
KGF,KINGFISHER PLC,Consumer Discretionary,Equity,"13,107,952.77",0.01,"13,107,952.77","3,504,702.00",3.74,United Kingdom,London Stock Exchange,GBP
TLX,TALANX AG,Financials,Equity,"13,043,805.43",0.01,"13,043,805.43","91,822.00",142.06,Germany,Xetra,EUR
AC,ACCOR SA,Consumer Discretionary,Equity,"13,030,495.50",0.01,"13,030,495.50","251,350.00",51.84,France,Nyse Euronext - Euronext Paris,EUR
WISE,WISE PLC CLASS A,Financials,Equity,"12,965,983.39",0.01,"12,965,983.39","895,226.00",14.48,United Kingdom,London Stock Exchange,GBP
LI,KLEPIERRE REIT SA,Real Estate,Equity,"12,953,663.88",0.01,"12,953,663.88","313,924.00",41.26,France,Nyse Euronext - Euronext Paris,EUR
IOT,SAMSARA INC CLASS A,Information Technology,Equity,"12,956,361.00",0.01,"12,956,361.00","392,617.00",33.00,United States,New York Stock Exchange Inc.,USD
G24,SCOUT24 N,Communication,Equity,"12,891,095.24",0.01,"12,891,095.24","96,956.00",132.96,Germany,Xetra,EUR
BSY,BENTLEY SYSTEMS INC CLASS B,Information Technology,Equity,"12,863,290.62",0.01,"12,863,290.62","239,942.00",53.61,United States,NASDAQ,USD
ITRK,INTERTEK GROUP PLC,Industrials,Equity,"12,811,921.12",0.01,"12,811,921.12","199,190.00",64.32,United Kingdom,London Stock Exchange,GBP
HEIO,HEINEKEN HOLDING NV,Consumer Staples,Equity,"12,718,629.33",0.01,"12,718,629.33","177,031.00",71.84,Netherlands,Euronext Amsterdam,EUR
SIG,SIGMA HEALTHCARE LTD,Health Care,Equity,"12,719,759.58",0.01,"12,719,759.58","6,989,526.00",1.82,Australia,Asx - All Markets,AUD
27,GALAXY ENTERTAINMENT GROUP LTD,Consumer Discretionary,Equity,"12,699,977.12",0.01,"12,699,977.12","2,469,368.00",5.14,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
FSV,FIRSTSERVICE SUBORDINATE VOTING CO,Real Estate,Equity,"12,685,417.28",0.01,"12,685,417.28","63,636.00",199.34,Canada,Toronto Stock Exchange,CAD
S32,SOUTH32 LTD,Materials,Equity,"12,685,642.68",0.01,"12,685,642.68","6,873,625.00",1.85,Australia,Asx - All Markets,AUD
SGP,STOCKLAND STAPLED UNITS LTD,Real Estate,Equity,"12,688,886.90",0.01,"12,688,886.90","3,224,240.00",3.94,Australia,Asx - All Markets,AUD
CON,CONTINENTAL AG,Consumer Discretionary,Equity,"12,666,153.38",0.01,"12,666,153.38","143,957.00",87.99,Germany,Xetra,EUR
IAG,IA FINANCIAL INC,Financials,Equity,"12,602,821.79",0.01,"12,602,821.79","118,677.00",106.19,Canada,Toronto Stock Exchange,CAD
VACN,VAT GROUP AG,Industrials,Equity,"12,590,913.23",0.01,"12,590,913.23","37,224.00",338.25,Switzerland,SIX Swiss Exchange,CHF
UNI,UNIPOL ASSICURAZIONI SPA,Financials,Equity,"12,570,931.01",0.01,"12,570,931.01","591,736.00",21.24,Italy,Borsa Italiana,EUR
S68,SINGAPORE EXCHANGE LTD,Financials,Equity,"12,551,291.87",0.01,"12,551,291.87","990,226.00",12.68,Singapore,Singapore Exchange,SGD
MPL,MEDIBANK PRIVATE LTD,Financials,Equity,"12,468,137.57",0.01,"12,468,137.57","3,707,278.00",3.36,Australia,Asx - All Markets,AUD
CA,CARREFOUR SA,Consumer Staples,Equity,"12,450,097.43",0.01,"12,450,097.43","812,704.00",15.32,France,Nyse Euronext - Euronext Paris,EUR
BNR,BRENNTAG,Industrials,Equity,"12,441,496.20",0.01,"12,441,496.20","195,662.00",63.59,Germany,Xetra,EUR
SGH,SGH LTD,Industrials,Equity,"12,408,138.76",0.01,"12,408,138.76","395,162.00",31.40,Australia,Asx - All Markets,AUD
UAL,UNITED AIRLINES HOLDINGS INC,Industrials,Equity,"12,392,240.64",0.01,"12,392,240.64","124,121.00",99.84,United States,NASDAQ,USD
FORTUM,FORTUM,Utilities,Equity,"12,381,131.04",0.01,"12,381,131.04","701,403.00",17.65,Finland,Nasdaq Omx Helsinki Ltd.,EUR
9843,NITORI HOLDINGS LTD,Consumer Discretionary,Equity,"12,288,562.18",0.01,"12,288,562.18","128,024.00",95.99,Japan,Tokyo Stock Exchange,JPY
ALA,ALTAGAS LTD,Utilities,Equity,"12,261,762.78",0.01,"12,261,762.78","408,809.00",29.99,Canada,Toronto Stock Exchange,CAD
LKQ,LKQ CORP,Consumer Discretionary,Equity,"12,193,465.78",0.01,"12,193,465.78","398,219.00",30.62,United States,NASDAQ,USD
ALO,ALSTOM SA,Industrials,Equity,"12,142,313.87",0.01,"12,142,313.87","486,949.00",24.94,France,Nyse Euronext - Euronext Paris,EUR
4204,SEKISUI CHEMICAL LTD,Industrials,Equity,"12,135,571.76",0.01,"12,135,571.76","614,724.00",19.74,Japan,Tokyo Stock Exchange,JPY
HEN,HENKEL AG,Consumer Staples,Equity,"12,120,460.76",0.01,"12,120,460.76","153,959.00",78.73,Germany,Xetra,EUR
CPB,CAMPBELL SOUP,Consumer Staples,Equity,"12,101,616.58",0.01,"12,101,616.58","373,622.00",32.39,United States,NASDAQ,USD
4689,LY CORP,Communication,Equity,"12,063,981.22",0.01,"12,063,981.22","3,772,400.00",3.20,Japan,Tokyo Stock Exchange,JPY
MNDY,MONDAYCOM LTD,Information Technology,Equity,"11,989,575.72",0.01,"11,989,575.72","69,156.00",173.37,Israel,NASDAQ,USD
TREL B,TRELLEBORG B,Industrials,Equity,"11,973,145.31",0.01,"11,973,145.31","320,295.00",37.38,Sweden,Nasdaq Omx Nordic,SEK
MZTF,MIZRAHI TEFAHOT BANK LTD,Financials,Equity,"11,916,591.84",0.01,"11,916,591.84","192,837.00",61.80,Israel,Tel Aviv Stock Exchange,ILS
GBLB,GROUPE BRUXELLES LAMBERT NV,Financials,Equity,"11,881,423.15",0.01,"11,881,423.15","133,867.00",88.76,Belgium,Nyse Euronext - Euronext Brussels,EUR
BSL,BLUESCOPE STEEL LTD,Materials,Equity,"11,875,793.96",0.01,"11,875,793.96","779,237.00",15.24,Australia,Asx - All Markets,AUD
TIH,TOROMONT INDUSTRIES LTD,Industrials,Equity,"11,846,005.30",0.01,"11,846,005.30","115,004.00",103.01,Canada,Toronto Stock Exchange,CAD
8951,NIPPON BUILDING FUND REIT INC,Real Estate,Equity,"11,791,014.29",0.01,"11,791,014.29","11,767.00","1,002.04",Japan,Tokyo Stock Exchange,JPY
OTEX,OPEN TEXT CORP,Information Technology,Equity,"11,792,711.61",0.01,"11,792,711.61","367,862.00",32.06,Canada,Toronto Stock Exchange,CAD
SCA B,SVENSKA CELLULOSA B,Materials,Equity,"11,777,752.18",0.01,"11,777,752.18","878,416.00",13.41,Sweden,Nasdaq Omx Nordic,SEK
SYENS,SYENSQO NV,Materials,Equity,"11,756,870.82",0.01,"11,756,870.82","129,237.00",90.97,Belgium,Nyse Euronext - Euronext Brussels,EUR
AKRBP,AKER BP,Energy,Equity,"11,736,842.88",0.01,"11,736,842.88","488,725.00",24.02,Norway,Oslo Bors Asa,NOK
FOX,FOX CORP CLASS B,Communication,Equity,"11,689,546.33",0.01,"11,689,546.33","216,433.00",54.01,United States,NASDAQ,USD
83,SINO LAND LTD,Real Estate,Equity,"11,652,182.86",0.01,"11,652,182.86","9,694,703.00",1.20,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
RIVN,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,Equity,"11,640,344.21",0.01,"11,640,344.21","964,403.00",12.07,United States,NASDAQ,USD
YAR,YARA INTERNATIONAL,Materials,Equity,"11,539,968.96",0.01,"11,539,968.96","312,724.00",36.90,Norway,Oslo Bors Asa,NOK
288,WH GROUP LTD,Consumer Staples,Equity,"11,528,865.74",0.01,"11,528,865.74","10,878,000.00",1.06,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
CCL.B,CCL INDUSTRIES INC CLASS B,Materials,Equity,"11,498,327.06",0.01,"11,498,327.06","194,177.00",59.22,Canada,Toronto Stock Exchange,CAD
4911,SHISEIDO LTD,Consumer Staples,Equity,"11,469,281.33",0.01,"11,469,281.33","658,845.00",17.41,Japan,Tokyo Stock Exchange,JPY
SKA B,SKANSKA B,Industrials,Equity,"11,471,261.73",0.01,"11,471,261.73","457,115.00",25.09,Sweden,Nasdaq Omx Nordic,SEK
DVA,DAVITA INC,Health Care,Equity,"11,473,333.22",0.01,"11,473,333.22","83,491.00",137.42,United States,New York Stock Exchange Inc.,USD
OMV,OMV AG,Energy,Equity,"11,458,156.78",0.01,"11,458,156.78","203,403.00",56.33,Austria,Wiener Boerse Ag,EUR
EDEN,EDENRED,Financials,Equity,"11,424,580.56",0.01,"11,424,580.56","372,031.00",30.71,France,Nyse Euronext - Euronext Paris,EUR
TEN,TENARIS SA,Energy,Equity,"11,376,412.66",0.01,"11,376,412.66","635,872.00",17.89,Italy,Borsa Italiana,EUR
7911,TOPPAN HOLDINGS INC,Industrials,Equity,"11,361,734.90",0.01,"11,361,734.90","448,610.00",25.33,Japan,Tokyo Stock Exchange,JPY
HRL,HORMEL FOODS CORP,Consumer Staples,Equity,"11,362,003.52",0.01,"11,362,003.52","396,718.00",28.64,United States,New York Stock Exchange Inc.,USD
BOL,BOLIDEN,Materials,Equity,"11,362,234.03",0.01,"11,362,234.03","342,030.00",33.22,Sweden,Nasdaq Omx Nordic,SEK
PAH3,PORSCHE AUTOMOBIL HOLDING PREF,Consumer Discretionary,Equity,"11,323,610.78",0.01,"11,323,610.78","260,295.00",43.50,Germany,Xetra,EUR
RNO,RENAULT SA,Consumer Discretionary,Equity,"11,322,801.63",0.01,"11,322,801.63","289,196.00",39.15,France,Nyse Euronext - Euronext Paris,EUR
C6L,SINGAPORE AIRLINES LTD,Industrials,Equity,"11,272,941.53",0.01,"11,272,941.53","2,187,155.00",5.15,Singapore,Singapore Exchange,SGD
HKD,HKD CASH,Cash and/or Derivatives,Cash,"11,253,879.84",0.01,"11,253,879.84","87,921,499.00",12.80,Hong Kong,-,HKD
4188,MITSUBISHI CHEMICAL GROUP CORP,Materials,Equity,"11,259,625.90",0.01,"11,259,625.90","2,060,970.00",5.46,Japan,Tokyo Stock Exchange,JPY
8593,MITSUBISHI HC CAPITAL INC,Financials,Equity,"11,234,351.02",0.01,"11,234,351.02","1,358,100.00",8.27,Japan,Tokyo Stock Exchange,JPY
KEY,KEYERA CORP,Energy,Equity,"11,218,282.69",0.01,"11,218,282.69","344,821.00",32.53,Canada,Toronto Stock Exchange,CAD
SNAP,SNAP INC CLASS A,Communication,Equity,"11,170,938.92",0.01,"11,170,938.92","1,560,187.00",7.16,United States,New York Stock Exchange Inc.,USD
TEL2 B,TELE2 B,Communication,Equity,"11,109,600.46",0.01,"11,109,600.46","648,687.00",17.13,Sweden,Nasdaq Omx Nordic,SEK
7309,SHIMANO INC,Consumer Discretionary,Equity,"11,091,191.50",0.01,"11,091,191.50","98,395.00",112.72,Japan,Tokyo Stock Exchange,JPY
NESTE,NESTE,Energy,Equity,"11,034,045.25",0.01,"11,034,045.25","643,368.00",17.15,Finland,Nasdaq Omx Helsinki Ltd.,EUR
1801,TAISEI CORP,Industrials,Equity,"11,011,091.02",0.01,"11,011,091.02","164,998.00",66.73,Japan,Tokyo Stock Exchange,JPY
5411,JFE HOLDINGS INC,Materials,Equity,"10,995,196.99",0.01,"10,995,196.99","892,487.00",12.32,Japan,Tokyo Stock Exchange,JPY
66,MTR CORPORATION CORP LTD,Industrials,Equity,"10,998,553.61",0.01,"10,998,553.61","3,147,500.00",3.49,Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
EMSN,EMS-CHEMIE HOLDING AG,Materials,Equity,"10,999,155.32",0.01,"10,999,155.32","14,158.00",776.89,Switzerland,SIX Swiss Exchange,CHF
4151,KYOWA KIRIN LTD,Health Care,Equity,"10,975,182.31",0.01,"10,975,182.31","608,812.00",18.03,Japan,Tokyo Stock Exchange,JPY
ORNBV,ORION CLASS B,Health Care,Equity,"10,975,926.14",0.01,"10,975,926.14","135,214.00",81.17,Finland,Nasdaq Omx Helsinki Ltd.,EUR
LHA,DEUTSCHE LUFTHANSA AG,Industrials,Equity,"10,946,215.87",0.01,"10,946,215.87","1,137,351.00",9.62,Germany,Xetra,EUR
RXL,REXEL SA,Industrials,Equity,"10,928,001.85",0.01,"10,928,001.85","338,016.00",32.33,France,Nyse Euronext - Euronext Paris,EUR
JMT,JERONIMO MARTINS SA,Consumer Staples,Equity,"10,891,550.03",0.01,"10,891,550.03","437,198.00",24.91,Portugal,Nyse Euronext - Euronext Lisbon,EUR
A17U,CAPITALAND ASCENDAS REIT,Real Estate,Equity,"10,739,624.26",0.01,"10,739,624.26","5,147,005.00",2.09,Singapore,Singapore Exchange,SGD
7186,CONCORDIA FINANCIAL GROUP LTD,Financials,Equity,"10,741,427.21",0.01,"10,741,427.21","1,402,300.00",7.66,Japan,Tokyo Stock Exchange,JPY
EVD,CTS EVENTIM AG,Communication,Equity,"10,743,643.03",0.01,"10,743,643.03","92,720.00",115.87,Germany,Xetra,EUR
KBX,KNORR BREMSE AG,Industrials,Equity,"10,703,134.58",0.01,"10,703,134.58","101,797.00",105.14,Germany,Xetra,EUR
TFII,TFI INTERNATIONAL INC,Industrials,Equity,"10,683,237.26",0.01,"10,683,237.26","118,149.00",90.42,Canada,Toronto Stock Exchange,CAD
ELISA,ELISA,Communication,Equity,"10,670,017.31",0.01,"10,670,017.31","199,316.00",53.53,Finland,Nasdaq Omx Helsinki Ltd.,EUR
9602,TOHO (TOKYO) LTD,Communication,Equity,"10,609,534.69",0.01,"10,609,534.69","161,600.00",65.65,Japan,Tokyo Stock Exchange,JPY
6504,FUJI ELECTRIC LTD,Industrials,Equity,"10,594,666.67",0.01,"10,594,666.67","162,400.00",65.24,Japan,Tokyo Stock Exchange,JPY
2413,M3 INC,Health Care,Equity,"10,586,693.88",0.01,"10,586,693.88","667,200.00",15.87,Japan,Tokyo Stock Exchange,JPY
ORK,ORKLA,Consumer Staples,Equity,"10,589,807.43",0.01,"10,589,807.43","940,006.00",11.27,Norway,Oslo Bors Asa,NOK
2801,KIKKOMAN CORP,Consumer Staples,Equity,"10,532,835.71",0.01,"10,532,835.71","1,161,100.00",9.07,Japan,Tokyo Stock Exchange,JPY
BTRW,BARRATT REDROW PLC,Consumer Discretionary,Equity,"10,533,640.03",0.01,"10,533,640.03","2,069,437.00",5.09,United Kingdom,London Stock Exchange,GBP
7259,AISIN CORP,Consumer Discretionary,Equity,"10,525,819.57",0.01,"10,525,819.57","666,794.00",15.79,Japan,Tokyo Stock Exchange,JPY
GET,GETLINK,Industrials,Equity,"10,527,051.23",0.01,"10,527,051.23","527,221.00",19.97,France,Nyse Euronext - Euronext Paris,EUR
3064,MONOTARO LTD,Industrials,Equity,"10,514,945.58",0.01,"10,514,945.58","571,000.00",18.41,Japan,Tokyo Stock Exchange,JPY
6479,MINEBEA MITSUMI INC,Industrials,Equity,"10,461,861.90",0.01,"10,461,861.90","615,650.00",16.99,Japan,Tokyo Stock Exchange,JPY
QBR.B,QUEBECOR INC CLASS B,Communication,Equity,"10,463,569.85",0.01,"10,463,569.85","357,544.00",29.27,Canada,Toronto Stock Exchange,CAD
T,TELUS CORP,Communication,Equity,"10,467,756.41",0.01,"10,467,756.41","632,975.00",16.54,Canada,Toronto Stock Exchange,CAD
6920,LASERTEC CORP,Information Technology,Equity,"10,448,061.22",0.01,"10,448,061.22","95,100.00",109.86,Japan,Tokyo Stock Exchange,JPY
7701,SHIMADZU CORP,Information Technology,Equity,"10,433,552.75",0.01,"10,433,552.75","431,551.00",24.18,Japan,Tokyo Stock Exchange,JPY
2269,MEIJI HOLDINGS LTD,Consumer Staples,Equity,"10,380,257.14",0.01,"10,380,257.14","488,600.00",21.24,Japan,Tokyo Stock Exchange,JPY
4612,NIPPON PAINT HOLDINGS LTD,Materials,Equity,"10,242,383.67",0.01,"10,242,383.67","1,386,400.00",7.39,Japan,Tokyo Stock Exchange,JPY
7202,ISUZU MOTORS LTD,Consumer Discretionary,Equity,"10,107,248.98",0.01,"10,107,248.98","741,400.00",13.63,Japan,Tokyo Stock Exchange,JPY
7272,YAMAHA MOTOR LTD,Consumer Discretionary,Equity,"10,114,013.61",0.01,"10,114,013.61","1,364,000.00",7.41,Japan,Tokyo Stock Exchange,JPY
LUN,LUNDIN MINING CORP,Materials,Equity,"10,024,810.72",0.01,"10,024,810.72","925,642.00",10.83,Canada,Toronto Stock Exchange,CAD
SCHN,SCHINDLER HOLDING AG,Industrials,Equity,"10,029,397.90",0.01,"10,029,397.90","27,191.00",368.85,Switzerland,SIX Swiss Exchange,CHF
SECU B,SECURITAS B,Industrials,Equity,"10,019,507.61",0.01,"10,019,507.61","627,248.00",15.97,Sweden,Nasdaq Omx Nordic,SEK
ASX,ASX LTD,Financials,Equity,"10,003,745.43",0.01,"10,003,745.43","242,846.00",41.19,Australia,Asx - All Markets,AUD
CAE,CAE INC,Industrials,Equity,"10,004,597.58",0.01,"10,004,597.58","372,939.00",26.83,Canada,Toronto Stock Exchange,CAD
5019,IDEMITSU KOSAN LTD,Energy,Equity,"9,958,751.05",0.01,"9,958,751.05","1,483,970.00",6.71,Japan,Tokyo Stock Exchange,JPY
IAG,INTERNATIONAL AIRLINES GROUP SA,Industrials,Equity,"9,854,572.37",0.01,"9,854,572.37","1,885,613.00",5.23,Spain,Bolsa De Madrid,EUR
7201,NISSAN MOTOR LTD,Consumer Discretionary,Equity,"9,811,014.29",0.01,"9,811,014.29","4,120,626.00",2.38,Japan,Tokyo Stock Exchange,JPY
H,HYATT HOTELS CORP CLASS A,Consumer Discretionary,Equity,"9,786,062.25",0.01,"9,786,062.25","71,301.00",137.25,United States,New York Stock Exchange Inc.,USD
7912,DAI NIPPON PRINTING LTD,Industrials,Equity,"9,696,007.97",0.01,"9,696,007.97","593,386.00",16.34,Japan,Tokyo Stock Exchange,JPY
ZAL,ZALANDO,Consumer Discretionary,Equity,"9,669,315.96",0.01,"9,669,315.96","340,896.00",28.36,Germany,Xetra,EUR
6869,SYSMEX CORP,Health Care,Equity,"9,587,705.26",0.01,"9,587,705.26","714,521.00",13.42,Japan,Tokyo Stock Exchange,JPY
