Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"1020","BANK ALJAZIRA","Financials","Equity","5,677,796.36","0.02","5,677,796.36","1,710,083.00","3.32","Saudi Arabia","Saudi Stock Exchange","SAR"
"000880","HANWHA CORP","Industrials","Equity","5,648,417.76","0.02","5,648,417.76","101,007.00","55.92","Korea (South)","Korea Exchange (Stock Market)","KRW"
"NATIONALUM","NATIONAL ALUMINIUM CO LTD","Materials","Equity","5,646,780.68","0.02","5,646,780.68","2,573,504.00","2.19","India","National Stock Exchange Of India","INR"
"2290","YANBU NATIONAL PETROCHEMICALS","Materials","Equity","5,627,149.28","0.02","5,627,149.28","626,634.00","8.98","Saudi Arabia","Saudi Stock Exchange","SAR"
"1060","DAMAI ENTERTAINMENT HOLDINGS LTD","Communication","Equity","5,618,321.20","0.02","5,618,321.20","33,770,000.00","0.17","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"180640","HANJIN KAL","Consumer Discretionary","Equity","5,598,024.46","0.02","5,598,024.46","71,037.00","78.80","Korea (South)","Korea Exchange (Stock Market)","KRW"
"CAMS","COMPUTER AGE MANAGEMENT SERVICES L","Industrials","Equity","5,595,352.87","0.02","5,595,352.87","125,343.00","44.64","India","National Stock Exchange Of India","INR"
"000333","MIDEA GROUP LTD A","Consumer Discretionary","Equity","5,590,646.27","0.02","5,590,646.27","558,400.00","10.01","China","Shenzhen Stock Exchange","CNY"
"DIC","DUBAI INVESTMENT","Industrials","Equity","5,587,925.04","0.02","5,587,925.04","7,101,692.00","0.79","United Arab Emirates","Dubai Financial Market","AED"
"241560","DOOSAN BOBCAT INC","Industrials","Equity","5,587,964.82","0.02","5,587,964.82","143,380.00","38.97","Korea (South)","Korea Exchange (Stock Market)","KRW"
"039490","KIWOOM SECURITIES LTD","Financials","Equity","5,542,299.34","0.02","5,542,299.34","39,583.00","140.02","Korea (South)","Korea Exchange (Stock Market)","KRW"
"354","CHINASOFT INTERNATIONAL LTD","Information Technology","Equity","5,525,015.68","0.02","5,525,015.68","6,952,000.00","0.79","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"FROTO.E","FORD OTOMOTIV SANAYI A","Consumer Discretionary","Equity","5,517,671.45","0.02","5,517,671.45","1,977,991.00","2.79","Turkey","Istanbul Stock Exchange","TRY"
"3211","DYNAPACK INTERNATIONAL TECHNOLOGY","Information Technology","Equity","5,516,150.71","0.02","5,516,150.71","485,000.00","11.37","Taiwan","Gretai Securities Market","TWD"
"GODFRYPHLP","GODFREY PHILLIPS INDIA LTD","Consumer Staples","Equity","5,501,596.47","0.02","5,501,596.47","43,099.00","127.65","India","National Stock Exchange Of India","INR"
"KLK","KUALA LUMPUR KEPONG","Consumer Staples","Equity","5,495,970.17","0.02","5,495,970.17","1,193,100.00","4.61","Malaysia","Bursa Malaysia","MYR"
"2354","FOXCONN TECHNOLOGY LTD","Information Technology","Equity","5,496,439.14","0.02","5,496,439.14","2,395,623.00","2.29","Taiwan","Taiwan Stock Exchange","TWD"
"257","CHINA EVERBRIGHT ENVIRONMENT GROUP","Industrials","Equity","5,496,548.07","0.02","5,496,548.07","10,201,776.00","0.54","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ENELCHILE","ENEL CHILE SA","Utilities","Equity","5,487,939.91","0.02","5,487,939.91","80,589,513.00","0.07","Chile","Santiago Stock Exchange","CLP"
"MAXIS","MAXIS","Communication","Equity","5,463,366.55","0.02","5,463,366.55","6,709,300.00","0.81","Malaysia","Bursa Malaysia","MYR"
"JFC","JOLLIBEE FOODS CORP","Consumer Discretionary","Equity","5,464,256.53","0.02","5,464,256.53","1,325,920.00","4.12","Philippines","Philippine Stock Exchange Inc.","PHP"
"2344","WINBOND ELECTRONICS CORP","Information Technology","Equity","5,448,487.90","0.02","5,448,487.90","9,034,274.00","0.60","Taiwan","Taiwan Stock Exchange","TWD"
"6098","COUNTRY GARDEN SERVICES HOLDINGS L","Real Estate","Equity","5,449,596.23","0.02","5,449,596.23","5,770,000.00","0.94","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"000250","SAM CHUN DANG PHARM LTD","Health Care","Equity","5,450,141.30","0.02","5,450,141.30","43,852.00","124.28","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"3896","KINGSOFT CLOUD HOLDINGS LTD","Information Technology","Equity","5,440,054.52","0.02","5,440,054.52","5,744,330.00","0.95","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"KALYANKJIL","KALYAN JEWELLERS INDIA LTD","Consumer Discretionary","Equity","5,427,069.59","0.02","5,427,069.59","926,764.00","5.86","India","National Stock Exchange Of India","INR"
"051900","LG H & H LTD","Consumer Staples","Equity","5,415,388.30","0.02","5,415,388.30","24,993.00","216.68","Korea (South)","Korea Exchange (Stock Market)","KRW"
"1585","YADEA GROUP HOLDINGS LTD","Consumer Discretionary","Equity","5,391,105.59","0.02","5,391,105.59","3,338,000.00","1.62","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"300502","EOPTOLINK TECHNOLOGY INC LTD A","Information Technology","Equity","5,376,562.90","0.02","5,376,562.90","149,780.00","35.90","China","Shenzhen Stock Exchange","CNY"
"300308","ZHONGJI INNOLIGHT LTD A","Information Technology","Equity","5,346,896.04","0.02","5,346,896.04","144,820.00","36.92","China","Shenzhen Stock Exchange","CNY"
"360ONE","360 ONE WAM LTD","Financials","Equity","5,332,620.59","0.02","5,332,620.59","430,228.00","12.39","India","National Stock Exchange Of India","INR"
"2610","CHINA AIRLINES LTD","Industrials","Equity","5,328,936.89","0.02","5,328,936.89","7,527,000.00","0.71","Taiwan","Taiwan Stock Exchange","TWD"
"1229","LIEN HWA INDUSTRIAL HOLDINGS CORP","Consumer Staples","Equity","5,329,289.39","0.02","5,329,289.39","3,405,109.00","1.57","Taiwan","Taiwan Stock Exchange","TWD"
"TEL","PLDT INC","Communication","Equity","5,320,476.17","0.02","5,320,476.17","235,170.00","22.62","Philippines","Philippine Stock Exchange Inc.","PHP"
"BZFUT","CASH COLLATERAL USD BZFUT","Cash and/or Derivatives","Cash Collateral and Margins","5,320,110.00","0.02","5,320,110.00","5,320,110.00","100.00","United States","-","USD"
"ALOS3","ALLOS SA","Real Estate","Equity","5,320,130.28","0.02","5,320,130.28","1,291,421.00","4.12","Brazil","XBSP","BRL"
"HAPV3","HAPVIDA PARTICIPACOES E INVESTIMEN","Health Care","Equity","5,315,988.24","0.02","5,315,988.24","791,058.00","6.72","Brazil","XBSP","BRL"
"M&MFIN","MAHINDRA AND MAHINDRA FINANCIAL SE","Financials","Equity","5,316,871.37","0.02","5,316,871.37","1,779,330.00","2.99","India","National Stock Exchange Of India","INR"
"6274","TAIWAN UNION TECHNOLOGY CORP","Information Technology","Equity","5,293,433.19","0.02","5,293,433.19","500,000.00","10.59","Taiwan","Gretai Securities Market","TWD"
"NAVINFLUOR","NAVIN FLUORINE INTERNATIONAL LTD","Materials","Equity","5,288,392.76","0.02","5,288,392.76","92,480.00","57.18","India","National Stock Exchange Of India","INR"
"392","BEIJING ENTERPRISES HOLDINGS LTD","Utilities","Equity","5,271,761.86","0.02","5,271,761.86","1,243,000.00","4.24","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"MOTILALOFS","MOTILAL OSWAL FINANCIAL SERVICES L","Financials","Equity","5,263,746.27","0.02","5,263,746.27","483,856.00","10.88","India","National Stock Exchange Of India","INR"
"6409","VOLTRONIC POWER TECHNOLOGY CORP","Industrials","Equity","5,266,086.79","0.02","5,266,086.79","156,747.00","33.60","Taiwan","Taiwan Stock Exchange","TWD"
"RVNL","RAIL VIKAS NIGAM LTD","Industrials","Equity","5,261,072.53","0.02","5,261,072.53","1,396,900.00","3.77","India","National Stock Exchange Of India","INR"
"PTTGC.R","PTT GLOBAL CHEMICAL NON-VOTING DR","Materials","Equity","5,254,308.27","0.02","5,254,308.27","6,120,800.00","0.86","Thailand","Stock Exchange Of Thailand","THB"
"TM","TELEKOM MALAYSIA","Communication","Equity","5,248,571.43","0.02","5,248,571.43","3,122,900.00","1.68","Malaysia","Bursa Malaysia","MYR"
"000001","PING AN BANK LTD A","Financials","Equity","5,241,697.18","0.02","5,241,697.18","3,099,051.00","1.69","China","Shenzhen Stock Exchange","CNY"
"4190","JARIR MARKETING","Consumer Discretionary","Equity","5,239,999.27","0.02","5,239,999.27","1,542,327.00","3.40","Saudi Arabia","Saudi Stock Exchange","SAR"
"GEKTERNA","GEK TERNA SA","Industrials","Equity","5,229,884.33","0.02","5,229,884.33","196,599.00","26.60","Greece","Athens Exchange S.A. Cash Market","EUR"
"KLBF","KALBE FARMA","Health Care","Equity","5,222,567.27","0.02","5,222,567.27","60,318,800.00","0.09","Indonesia","Indonesia Stock Exchange","IDR"
"OBEROIRLTY","OBEROI REALTY LTD","Real Estate","Equity","5,219,990.91","0.02","5,219,990.91","274,451.00","19.02","India","National Stock Exchange Of India","INR"
"4002","AL MOUWASAT MEDICAL SERVICES","Health Care","Equity","5,217,460.08","0.02","5,217,460.08","269,884.00","19.33","Saudi Arabia","Saudi Stock Exchange","SAR"
"2588","BOC AVIATION LTD","Industrials","Equity","5,214,931.65","0.02","5,214,931.65","566,351.00","9.21","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"1044","HENGAN INTERNATIONAL GROUP LTD","Consumer Staples","Equity","5,200,322.50","0.02","5,200,322.50","1,638,500.00","3.17","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"601988","BANK OF CHINA LTD A","Financials","Equity","5,186,927.45","0.02","5,186,927.45","6,525,400.00","0.79","China","Shanghai Stock Exchange","CNY"
"1797","EAST BUY HOLDING LTD","Consumer Staples","Equity","5,176,608.35","0.02","5,176,608.35","1,137,500.00","4.55","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"002352","S.F. HOLDING LTD A","Industrials","Equity","5,163,969.94","0.02","5,163,969.94","769,768.00","6.71","China","Shenzhen Stock Exchange","CNY"
"546","FUFENG GROUP LTD","Materials","Equity","5,161,048.90","0.02","5,161,048.90","4,254,000.00","1.21","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"656","FOSUN INTERNATIONAL LTD","Industrials","Equity","5,156,154.76","0.02","5,156,154.76","7,285,656.00","0.71","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2049","HIWIN TECHNOLOGIES CORP","Industrials","Equity","5,121,563.97","0.02","5,121,563.97","758,526.00","6.75","Taiwan","Taiwan Stock Exchange","TWD"
"MTELEKOM","MAGYAR TELEKOM","Communication","Equity","5,122,389.65","0.02","5,122,389.65","882,473.00","5.80","Hungary","Budapest Stock Exchange","HUF"
"298380","ABL BIO INC","Health Care","Equity","5,118,509.58","0.02","5,118,509.58","88,258.00","57.99","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"601088","CHINA SHENHUA ENERGY LTD A","Energy","Equity","5,116,191.71","0.02","5,116,191.71","956,085.00","5.35","China","Shanghai Stock Exchange","CNY"
"603259","WUXI APPTEC LTD A","Health Care","Equity","5,118,142.80","0.02","5,118,142.80","400,937.00","12.77","China","Shanghai Stock Exchange","CNY"
"KTY","GRUPA KETY SA","Materials","Equity","5,113,817.45","0.02","5,113,817.45","20,573.00","248.57","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"2542","HIGHWEALTH CONSTRUCTION CORP","Real Estate","Equity","5,109,937.82","0.02","5,109,937.82","3,711,944.00","1.38","Taiwan","Taiwan Stock Exchange","TWD"
"TATACOMM","TATA COMMUNICATIONS LTD","Communication","Equity","5,096,561.91","0.02","5,096,561.91","279,884.00","18.21","India","National Stock Exchange Of India","INR"
"2310","SAHARA INTERNATIONAL PETROCHEMICAL","Materials","Equity","5,097,735.19","0.02","5,097,735.19","956,061.00","5.33","Saudi Arabia","Saudi Stock Exchange","SAR"
"KAYNES","KAYNES TECHNOLOGY INDIA LTD","Information Technology","Equity","5,088,554.76","0.02","5,088,554.76","72,254.00","70.43","India","National Stock Exchange Of India","INR"
"5536","ACTER CORP LTD","Industrials","Equity","5,085,891.28","0.02","5,085,891.28","208,000.00","24.45","Taiwan","Gretai Securities Market","TWD"
"DUBK","DUKHAN BANK","Financials","Equity","5,083,711.03","0.02","5,083,711.03","5,023,010.00","1.01","Qatar","Qatar Exchange","QAR"
"ITCHOTELS","ITC HOTELS LTD","Consumer Discretionary","Equity","5,078,292.54","0.02","5,078,292.54","1,773,630.00","2.86","India","National Stock Exchange Of India","INR"
"586","CHINA CONCH VENTURE HOLDINGS LTD","Industrials","Equity","5,075,144.29","0.02","5,075,144.29","4,101,000.00","1.24","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"9896","MINISO GROUP HOLDING LTD","Consumer Discretionary","Equity","5,064,768.17","0.02","5,064,768.17","1,013,200.00","5.00","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"601211","GUOTAI HAITONG SECURITIES LTD A","Financials","Equity","5,056,466.09","0.02","5,056,466.09","1,741,269.00","2.90","China","Shanghai Stock Exchange","CNY"
"LTF","L&T FINANCE LTD","Financials","Equity","5,056,727.31","0.02","5,056,727.31","1,989,538.00","2.54","India","National Stock Exchange Of India","INR"
"1477","MAKALOT INDUSTRIAL LTD","Consumer Discretionary","Equity","5,053,544.50","0.02","5,053,544.50","573,164.00","8.82","Taiwan","Taiwan Stock Exchange","TWD"
"2228","XTALPI HOLDINGS LTD","Health Care","Equity","5,026,580.84","0.02","5,026,580.84","4,260,000.00","1.18","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"1513","CHUNG-HSIN ELECTRIC & MACHINERY MF","Industrials","Equity","5,009,849.39","0.02","5,009,849.39","932,000.00","5.38","Taiwan","Taiwan Stock Exchange","TWD"
"QL","QL RESOURCES","Consumer Staples","Equity","5,003,483.51","0.02","5,003,483.51","5,117,970.00","0.98","Malaysia","Bursa Malaysia","MYR"
"6176","RADIANT OPTO-ELECTRONICS CORP","Information Technology","Equity","4,970,828.76","0.02","4,970,828.76","1,095,000.00","4.54","Taiwan","Taiwan Stock Exchange","TWD"
"047050","POSCO INTERNATIONAL CORP","Industrials","Equity","4,958,797.20","0.02","4,958,797.20","141,518.00","35.04","Korea (South)","Korea Exchange (Stock Market)","KRW"
"BIOCON","BIOCON LTD","Health Care","Equity","4,948,420.14","0.02","4,948,420.14","1,207,012.00","4.10","India","National Stock Exchange Of India","INR"
"INTR","INTER AND CO INC CLASS A","Financials","Equity","4,939,482.24","0.02","4,939,482.24","635,712.00","7.77","Brazil","NASDAQ","USD"
"010950","S-OIL CORP","Energy","Equity","4,914,432.49","0.02","4,914,432.49","111,564.00","44.05","Korea (South)","Korea Exchange (Stock Market)","KRW"
"9969","INNOCARE PHARMA LTD","Health Care","Equity","4,912,495.68","0.02","4,912,495.68","2,015,000.00","2.44","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"APOLLOTYRE","APOLLO TYRES LTD","Consumer Discretionary","Equity","4,908,820.74","0.02","4,908,820.74","921,784.00","5.33","India","National Stock Exchange Of India","INR"
"177","JIANGSU EXPRESSWAY LTD H","Industrials","Equity","4,908,836.82","0.02","4,908,836.82","3,922,000.00","1.25","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"600309","WANHUA CHEMICAL GROUP LTD A","Materials","Equity","4,909,418.17","0.02","4,909,418.17","537,600.00","9.13","China","Shanghai Stock Exchange","CNY"
"9904","POU CHEN CORP","Consumer Discretionary","Equity","4,884,013.18","0.02","4,884,013.18","5,284,000.00","0.92","Taiwan","Taiwan Stock Exchange","TWD"
"MPHC","MESAIEED PETROCHEMICAL HOLDING","Materials","Equity","4,863,367.23","0.02","4,863,367.23","13,293,934.00","0.37","Qatar","Qatar Exchange","QAR"
"2883","CHINA OILFIELD SERVICES LTD H","Energy","Equity","4,854,088.23","0.02","4,854,088.23","5,064,000.00","0.96","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"601127","SERES GROUP LTD A","Consumer Discretionary","Equity","4,856,663.58","0.02","4,856,663.58","264,300.00","18.38","China","Shanghai Stock Exchange","CNY"
"BRIGADE","BRIGADE ENTERPRISES LTD","Real Estate","Equity","4,807,811.67","0.02","4,807,811.67","433,587.00","11.09","India","National Stock Exchange Of India","INR"
"13","HUTCHMED (CHINA) LTD","Health Care","Equity","4,800,673.65","0.02","4,800,673.65","1,467,605.00","3.27","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"PNBHOUSING","PNB HOUSING FINANCE LTD","Financials","Equity","4,799,800.69","0.02","4,799,800.69","520,783.00","9.22","India","National Stock Exchange Of India","INR"
"AIAENG","AIA ENGINEERING LTD","Industrials","Equity","4,794,441.96","0.02","4,794,441.96","134,283.00","35.70","India","National Stock Exchange Of India","INR"
"IDEA","VODAFONE IDEA LTD","Communication","Equity","4,788,139.78","0.02","4,788,139.78","63,789,645.00","0.08","India","National Stock Exchange Of India","INR"
"600028","CHINA PETROLEUM & CHEMICAL CORP A","Energy","Equity","4,783,067.50","0.02","4,783,067.50","5,863,298.00","0.82","China","Shanghai Stock Exchange","CNY"
"AMBER","AMBER ENTERPRISES INDIA LTD","Consumer Discretionary","Equity","4,778,205.38","0.02","4,778,205.38","56,864.00","84.03","India","National Stock Exchange Of India","INR"
"5269","ASMEDIA TECHNOLOGY INC","Information Technology","Equity","4,762,123.27","0.02","4,762,123.27","87,000.00","54.74","Taiwan","Taiwan Stock Exchange","TWD"
"035900","JYP ENTERTAINMENT CORPORATION CORP","Communication","Equity","4,725,031.11","0.02","4,725,031.11","83,113.00","56.85","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"MOH","MOTOR OIL (HELLAS) CORINTH REFINER","Energy","Equity","4,719,916.52","0.02","4,719,916.52","153,673.00","30.71","Greece","Athens Exchange S.A. Cash Market","EUR"
"CHDRAUIB","GRUPO COMERCIAL CHEDRAUI","Consumer Staples","Equity","4,703,404.91","0.02","4,703,404.91","558,200.00","8.43","Mexico","Bolsa Mexicana De Valores","MXN"
"QAR","QAR CASH","Cash and/or Derivatives","Cash","4,698,307.33","0.02","4,698,307.33","17,106,537.00","27.46","Qatar","-","QAR"
"BBAJIOO","BANCO DEL BAJIO INSTITUCION DE BAN","Financials","Equity","4,697,694.97","0.02","4,697,694.97","2,096,714.00","2.24","Mexico","Bolsa Mexicana De Valores","MXN"
"OPL","ORANGE POLSKA SA","Communication","Equity","4,693,592.91","0.02","4,693,592.91","1,820,234.00","2.58","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"601919","COSCO SHIPPING HOLDINGS LTD A","Industrials","Equity","4,680,679.81","0.02","4,680,679.81","2,147,090.00","2.18","China","Shanghai Stock Exchange","CNY"
"SKFINDIA","SKF INDIA LTD","Industrials","Equity","4,652,859.80","0.02","4,652,859.80","90,042.00","51.67","India","National Stock Exchange Of India","INR"
"MANAPPURAM","MANAPPURAM FINANCE LTD","Financials","Equity","4,654,215.51","0.02","4,654,215.51","1,530,566.00","3.04","India","National Stock Exchange Of India","INR"
"APARINDS","APAR INDUSTRIES LTD","Industrials","Equity","4,650,237.86","0.02","4,650,237.86","49,333.00","94.26","India","National Stock Exchange Of India","INR"
"3005","GETAC HOLDINGS CORP","Information Technology","Equity","4,646,503.55","0.02","4,646,503.55","1,031,000.00","4.51","Taiwan","Taiwan Stock Exchange","TWD"
"ANDINA.B","EMBOTELLADORA ANDINA SERIES B SA","Consumer Staples","Equity","4,648,928.16","0.02","4,648,928.16","1,163,045.00","4.00","Chile","Santiago Stock Exchange","CLP"
"AXIATA","AXIATA GROUP","Communication","Equity","4,617,864.99","0.02","4,617,864.99","7,650,263.00","0.60","Malaysia","Bursa Malaysia","MYR"
"DIALOG","DIALOG GROUP","Energy","Equity","4,617,983.45","0.02","4,617,983.45","10,660,476.00","0.43","Malaysia","Bursa Malaysia","MYR"
"CMPC","EMPRESAS CMPC SA","Materials","Equity","4,618,654.07","0.02","4,618,654.07","2,949,814.00","1.57","Chile","Santiago Stock Exchange","CLP"
"RA","REGIONAL SAB DE CV","Financials","Equity","4,619,544.44","0.02","4,619,544.44","603,565.00","7.65","Mexico","Bolsa Mexicana De Valores","MXN"
