Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"RIVN","RIVIAN AUTOMOTIVE INC CLASS A","Consumer Discretionary","Equity","2,247,993.36","0.01","2,247,993.36","185,478.00","12.12","United States","NASDAQ","USD"
"LHA","DEUTSCHE LUFTHANSA AG","Industrials","Equity","2,242,636.72","0.01","2,242,636.72","237,228.00","9.45","Germany","Xetra","EUR"
"2887","TAISHIN FINANCIAL HOLDING LTD","Financials","Equity","2,235,677.54","0.01","2,235,677.54","4,159,110.00","0.54","Taiwan","Taiwan Stock Exchange","TWD"
"914","ANHUI CONCH CEMENT LTD H","Materials","Equity","2,233,267.64","0.01","2,233,267.64","726,500.00","3.07","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CARL B","CARLSBERG AS CL B","Consumer Staples","Equity","2,232,138.38","0.01","2,232,138.38","18,446.00","121.01","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"4755","RAKUTEN GROUP INC","Consumer Discretionary","Equity","2,232,372.29","0.01","2,232,372.29","378,400.00","5.90","Japan","Tokyo Stock Exchange","JPY"
"SRG","SNAM","Utilities","Equity","2,221,888.52","0.01","2,221,888.52","362,666.00","6.13","Italy","Borsa Italiana","EUR"
"TLX","TALANX AG","Financials","Equity","2,215,636.42","0.01","2,215,636.42","15,776.00","140.44","Germany","Xetra","EUR"
"ICL","ICL GROUP LTD","Materials","Equity","2,212,103.06","0.01","2,212,103.06","359,156.00","6.16","Israel","Tel Aviv Stock Exchange","ILS"
"1928","SANDS CHINA LTD","Consumer Discretionary","Equity","2,204,178.71","0.01","2,204,178.71","847,600.00","2.60","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"AIA","AUCKLAND INTERNATIONAL AIRPORT LTD","Industrials","Equity","2,201,313.10","0.01","2,201,313.10","488,000.00","4.51","New Zealand","New Zealand Exchange Ltd","NZD"
"TIH","TOROMONT INDUSTRIES LTD","Industrials","Equity","2,188,400.91","0.01","2,188,400.91","21,268.00","102.90","Canada","Toronto Stock Exchange","CAD"
"MINT.R","MINOR INTERNATIONAL PUBLIC NON-VOT","Consumer Discretionary","Equity","2,189,192.53","0.01","2,189,192.53","2,938,518.00","0.74","Thailand","Stock Exchange Of Thailand","THB"
"AVY","AVERY DENNISON CORP","Materials","Equity","2,175,459.72","0.01","2,175,459.72","12,369.00","175.88","United States","New York Stock Exchange Inc.","USD"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","2,167,384.40","0.01","2,167,384.40","213,700.00","10.14","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"METSO","METSO CORPORATION","Industrials","Equity","2,153,540.88","0.01","2,153,540.88","168,380.00","12.79","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"TIT","TELECOM ITALIA","Communication","Equity","2,154,728.68","0.01","2,154,728.68","4,035,871.00","0.53","Italy","Borsa Italiana","EUR"
"LIFCO B","LIFCO CLASS B","Industrials","Equity","2,147,259.06","0.01","2,147,259.06","59,632.00","36.01","Sweden","Nasdaq Omx Nordic","SEK"
"1326","FORMOSA CHEMICALS & FIBRE CORP","Materials","Equity","2,138,647.24","0.01","2,138,647.24","2,111,620.00","1.01","Taiwan","Taiwan Stock Exchange","TWD"
"SNAP","SNAP INC CLASS A","Communication","Equity","2,133,710.70","0.01","2,133,710.70","302,654.00","7.05","United States","New York Stock Exchange Inc.","USD"
"DSG","DESCARTES SYSTEMS GROUP INC","Information Technology","Equity","2,132,185.93","0.01","2,132,185.93","21,499.00","99.18","Canada","Toronto Stock Exchange","CAD"
"064350","HYUNDAI-ROTEM","Industrials","Equity","2,129,248.86","0.01","2,129,248.86","17,132.00","124.28","Korea (South)","Korea Exchange (Stock Market)","KRW"
"TUPRS.E","TURKIYE PETROL RAFINERILERI A","Energy","Equity","2,121,703.23","0.01","2,121,703.23","515,795.00","4.11","Turkey","Istanbul Stock Exchange","TRY"
"SYENS","SYENSQO NV","Materials","Equity","2,118,937.98","0.01","2,118,937.98","23,677.00","89.49","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"REC","RECORDATI INDUSTRIA CHIMICA E FARM","Health Care","Equity","2,114,697.98","0.01","2,114,697.98","34,941.00","60.52","Italy","Borsa Italiana","EUR"
"ALO","ALSTOM SA","Industrials","Equity","2,116,142.78","0.01","2,116,142.78","85,085.00","24.87","France","Nyse Euronext - Euronext Paris","EUR"
"SDG","SD GUTHRIE","Consumer Staples","Equity","2,110,985.92","0.01","2,110,985.92","1,748,600.00","1.21","Malaysia","Bursa Malaysia","MYR"
"COLO B","COLOPLAST B","Health Care","Equity","2,109,311.49","0.01","2,109,311.49","21,883.00","96.39","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"1378","CHINA HONGQIAO GROUP LTD","Materials","Equity","2,104,998.78","0.01","2,104,998.78","682,500.00","3.08","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"9901","NEW ORIENTAL EDUCATION & TECHNOLOG","Consumer Discretionary","Equity","2,096,975.08","0.01","2,096,975.08","446,960.00","4.69","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"9502","CHUBU ELECTRIC POWER INC","Utilities","Equity","2,095,714.24","0.01","2,095,714.24","149,500.00","14.02","Japan","Tokyo Stock Exchange","JPY"
"SCA B","SVENSKA CELLULOSA B","Materials","Equity","2,093,261.43","0.01","2,093,261.43","155,199.00","13.49","Sweden","Nasdaq Omx Nordic","SEK"
"ALI","AYALA LAND INC","Real Estate","Equity","2,087,897.67","0.01","2,087,897.67","4,488,980.00","0.47","Philippines","Philippine Stock Exchange Inc.","PHP"
"7911","TOPPAN HOLDINGS INC","Industrials","Equity","2,084,459.89","0.01","2,084,459.89","82,800.00","25.17","Japan","Tokyo Stock Exchange","JPY"
"MNG","M&G PLC","Financials","Equity","2,081,255.51","0.01","2,081,255.51","579,654.00","3.59","United Kingdom","London Stock Exchange","GBP"
"MOH","MOLINA HEALTHCARE INC","Health Care","Equity","2,079,144.90","0.01","2,079,144.90","12,030.00","172.83","United States","New York Stock Exchange Inc.","USD"
"ERF","EUROFINS SCIENTIFIC","Health Care","Equity","2,066,672.93","0.01","2,066,672.93","26,163.00","78.99","France","Nyse Euronext - Euronext Paris","EUR"
"ASII","ASTRA INTERNATIONAL","Industrials","Equity","2,068,383.48","0.01","2,068,383.48","5,988,200.00","0.35","Indonesia","Indonesia Stock Exchange","IDR"
"3017","ASIA VITAL COMPONENTS LTD","Information Technology","Equity","2,064,930.60","0.01","2,064,930.60","60,000.00","34.42","Taiwan","Taiwan Stock Exchange","TWD"
"IMP","IMPALA PLATINUM LTD","Materials","Equity","2,063,053.28","0.01","2,063,053.28","220,870.00","9.34","South Africa","Johannesburg Stock Exchange","ZAR"
"4188","MITSUBISHI CHEMICAL GROUP CORP","Materials","Equity","2,060,433.17","0.01","2,060,433.17","359,200.00","5.74","Japan","Tokyo Stock Exchange","JPY"
"OMV","OMV AG","Energy","Equity","2,057,373.90","0.01","2,057,373.90","36,487.00","56.39","Austria","Wiener Boerse Ag","EUR"
"NDSN","NORDSON CORP","Industrials","Equity","2,055,025.92","0.01","2,055,025.92","9,344.00","219.93","United States","NASDAQ","USD"
"3045","TAIWAN MOBILE LTD","Communication","Equity","2,044,854.88","0.01","2,044,854.88","575,000.00","3.56","Taiwan","Taiwan Stock Exchange","TWD"
"APA","APA GROUP UNITS","Utilities","Equity","2,045,753.91","0.01","2,045,753.91","359,696.00","5.69","Australia","Asx - All Markets","AUD"
"TEMN","TEMENOS AG","Information Technology","Equity","2,034,661.04","0.01","2,034,661.04","22,693.00","89.66","Switzerland","SIX Swiss Exchange","CHF"
"HEN","HENKEL AG","Consumer Staples","Equity","2,028,264.13","0.01","2,028,264.13","26,060.00","77.83","Germany","Xetra","EUR"
"FORTUM","FORTUM","Utilities","Equity","2,029,262.91","0.01","2,029,262.91","114,813.00","17.67","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"TREL B","TRELLEBORG B","Industrials","Equity","2,024,592.14","0.01","2,024,592.14","55,536.00","36.46","Sweden","Nasdaq Omx Nordic","SEK"
"SVT","SEVERN TRENT PLC","Utilities","Equity","2,020,641.10","0.01","2,020,641.10","57,002.00","35.45","United Kingdom","London Stock Exchange","GBP"
"BXP","BXP INC","Real Estate","Equity","2,020,762.08","0.01","2,020,762.08","30,424.00","66.42","United States","New York Stock Exchange Inc.","USD"
"TWD","TWD CASH","Cash and/or Derivatives","Cash","2,018,675.51","0.01","2,018,675.51","61,588,781.00","3.28","Taiwan","-","TWD"
"SECU B","SECURITAS B","Industrials","Equity","2,010,549.25","0.01","2,010,549.25","127,037.00","15.83","Sweden","Nasdaq Omx Nordic","SEK"
"998","CHINA CITIC BANK CORP LTD H","Financials","Equity","2,011,292.70","0.01","2,011,292.70","2,147,000.00","0.94","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"NRP","NEPI ROCKCASTLE NV","Real Estate","Equity","2,007,170.55","0.01","2,007,170.55","242,893.00","8.26","South Africa","Johannesburg Stock Exchange","ZAR"
"241","ALIBABA HEALTH INFORMATION TECH LT","Consumer Staples","Equity","1,999,815.71","0.01","1,999,815.71","2,836,000.00","0.71","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"BVT","BIDVEST GROUP LTD","Industrials","Equity","1,994,352.28","0.01","1,994,352.28","148,593.00","13.42","South Africa","Johannesburg Stock Exchange","ZAR"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","1,992,335.51","0.01","1,992,335.51","80,313.00","24.81","Mexico","Bolsa Mexicana De Valores","MXN"
"2880","HUA NAN FINANCIAL HOLDINGS LTD","Financials","Equity","1,991,412.17","0.01","1,991,412.17","2,158,330.00","0.92","Taiwan","Taiwan Stock Exchange","TWD"
"3323","CHINA NATIONAL BUILDING MATERIAL L","Materials","Equity","1,986,698.06","0.01","1,986,698.06","2,838,000.00","0.70","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ASELS.E","ASELSAN ELEKTRONIK SANAYI VE TICAR","Industrials","Equity","1,981,924.81","0.01","1,981,924.81","450,014.00","4.40","Turkey","Istanbul Stock Exchange","TRY"
"2890","SINOPAC FINANCIAL HOLDINGS LTD","Financials","Equity","1,975,981.19","0.01","1,975,981.19","2,501,502.00","0.79","Taiwan","Taiwan Stock Exchange","TWD"
"4704","TREND MICRO INC","Information Technology","Equity","1,968,694.36","0.01","1,968,694.36","36,700.00","53.64","Japan","Tokyo Stock Exchange","JPY"
"27","GALAXY ENTERTAINMENT GROUP LTD","Consumer Discretionary","Equity","1,965,267.02","0.01","1,965,267.02","382,000.00","5.14","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"SGP","STOCKLAND STAPLED UNITS LTD","Real Estate","Equity","1,964,227.98","0.01","1,964,227.98","482,090.00","4.07","Australia","Asx - All Markets","AUD"
"3","HONG KONG AND CHINA GAS LTD","Utilities","Equity","1,955,518.70","0.01","1,955,518.70","2,195,435.00","0.89","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"9CI","CAPITALAND INVESTMENT LTD","Real Estate","Equity","1,954,341.58","0.01","1,954,341.58","932,800.00","2.10","Singapore","Singapore Exchange","SGD"
"EVK","EVONIK INDUSTRIES AG","Materials","Equity","1,950,029.79","0.01","1,950,029.79","98,920.00","19.71","Germany","Xetra","EUR"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","1,950,100.20","0.01","1,950,100.20","1,467,240.00","1.33","Taiwan","Taiwan Stock Exchange","TWD"
"GWO","GREAT WEST LIFECO INC","Financials","Equity","1,946,186.39","0.01","1,946,186.39","49,066.00","39.66","Canada","Toronto Stock Exchange","CAD"
"9104","MITSUI OSK LINES LTD","Industrials","Equity","1,946,791.75","0.01","1,946,791.75","59,400.00","32.77","Japan","Tokyo Stock Exchange","JPY"
"015760","KOREA ELECTRIC POWER CORP","Utilities","Equity","1,946,855.84","0.01","1,946,855.84","70,898.00","27.46","Korea (South)","Korea Exchange (Stock Market)","KRW"
"5876","SHANGHAI COMMERCIAL LTD","Financials","Equity","1,942,706.37","0.01","1,942,706.37","1,380,000.00","1.41","Taiwan","Taiwan Stock Exchange","TWD"
"EDEN","EDENRED","Financials","Equity","1,931,949.85","0.01","1,931,949.85","63,429.00","30.46","France","Nyse Euronext - Euronext Paris","EUR"
"CA","CARREFOUR SA","Consumer Staples","Equity","1,932,224.77","0.01","1,932,224.77","126,394.00","15.29","France","Nyse Euronext - Euronext Paris","EUR"
"S68","SINGAPORE EXCHANGE LTD","Financials","Equity","1,932,448.76","0.01","1,932,448.76","152,408.00","12.68","Singapore","Singapore Exchange","SGD"
"5411","JFE HOLDINGS INC","Materials","Equity","1,924,287.79","0.01","1,924,287.79","154,700.00","12.44","Japan","Tokyo Stock Exchange","JPY"
"ENT","ENTAIN PLC","Consumer Discretionary","Equity","1,924,388.16","0.01","1,924,388.16","163,380.00","11.78","United Kingdom","London Stock Exchange","GBP"
"NED","NEDBANK GROUP LTD","Financials","Equity","1,925,142.45","0.01","1,925,142.45","148,728.00","12.94","South Africa","Johannesburg Stock Exchange","ZAR"
"009150","SAMSUNG ELECTRO MECHANICS LTD","Information Technology","Equity","1,921,826.95","0.01","1,921,826.95","17,361.00","110.70","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ELISA","ELISA","Communication","Equity","1,918,710.66","0.01","1,918,710.66","35,985.00","53.32","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Financials","Equity","1,915,917.48","0.01","1,915,917.48","21,730.00","88.17","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"3908","CHINA INTERNATIONAL CAPITAL CORP L","Financials","Equity","1,910,595.22","0.01","1,910,595.22","660,000.00","2.89","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"NIBE B","NIBE INDUSTRIER CLASS B","Industrials","Equity","1,911,681.36","0.01","1,911,681.36","419,582.00","4.56","Sweden","Nasdaq Omx Nordic","SEK"
"DIM","SARTORIUS STEDIM BIOTECH SA","Health Care","Equity","1,908,111.30","0.01","1,908,111.30","9,317.00","204.80","France","Nyse Euronext - Euronext Paris","EUR"
"5880","TAIWAN COOPERATIVE FINANCIAL HOLDI","Financials","Equity","1,909,542.64","0.01","1,909,542.64","2,382,789.00","0.80","Taiwan","Taiwan Stock Exchange","TWD"
"9005","TOKYU CORP","Industrials","Equity","1,907,199.41","0.01","1,907,199.41","147,600.00","12.92","Japan","Tokyo Stock Exchange","JPY"
"9697","CAPCOM LTD","Communication","Equity","1,904,642.80","0.01","1,904,642.80","69,800.00","27.29","Japan","Tokyo Stock Exchange","JPY"
"SCCO","SOUTHERN COPPER CORP","Materials","Equity","1,901,594.24","0.01","1,901,594.24","20,288.00","93.73","Peru","New York Stock Exchange Inc.","USD"
"3328","BANK OF COMMUNICATIONS LTD H","Financials","Equity","1,899,776.04","0.01","1,899,776.04","2,139,000.00","0.89","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"IMCD","IMCD NV","Industrials","Equity","1,889,790.67","0.01","1,889,790.67","17,414.00","108.52","Netherlands","Euronext Amsterdam","EUR"
"2883","KGI FINANCIAL HOLDING LTD","Financials","Equity","1,881,119.00","0.01","1,881,119.00","3,587,000.00","0.52","Taiwan","Taiwan Stock Exchange","TWD"
"SM","SM INVESTMENTS CORP","Industrials","Equity","1,878,443.79","0.01","1,878,443.79","137,035.00","13.71","Philippines","Philippine Stock Exchange Inc.","PHP"
"OMU","OLD MUTUAL LIMITED LTD","Financials","Equity","1,873,680.14","0.01","1,873,680.14","2,575,220.00","0.73","South Africa","Johannesburg Stock Exchange","ZAR"
"NESTE","NESTE","Energy","Equity","1,864,799.53","0.01","1,864,799.53","108,320.00","17.22","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"RXL","REXEL SA","Industrials","Equity","1,863,325.17","0.01","1,863,325.17","58,520.00","31.84","France","Nyse Euronext - Euronext Paris","EUR"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","1,860,404.14","0.01","1,860,404.14","24,000.00","77.52","Taiwan","Taiwan Stock Exchange","TWD"
"SQM.B","SOCIEDAD QUIMICA Y MINERA DE CHILE","Materials","Equity","1,854,365.39","0.01","1,854,365.39","40,925.00","45.31","Chile","Santiago Stock Exchange","CLP"
"C6L","SINGAPORE AIRLINES LTD","Industrials","Equity","1,851,360.29","0.01","1,851,360.29","360,400.00","5.14","Singapore","Singapore Exchange","SGD"
"INW","INFRASTRUTTURE WIRELESS ITALIANE","Communication","Equity","1,846,697.87","0.01","1,846,697.87","152,272.00","12.13","Italy","Borsa Italiana","EUR"
"KRW","KRW CASH","Cash and/or Derivatives","Cash","1,834,458.82","0.01","1,834,458.82","2,565,307,216.00","0.07","Korea (South)","-","KRW"
"NHY","NORSK HYDRO","Materials","Equity","1,822,137.65","0.01","1,822,137.65","284,577.00","6.40","Norway","Oslo Bors Asa","NOK"
"DHER","DELIVERY HERO","Consumer Discretionary","Equity","1,808,801.17","0.01","1,808,801.17","64,852.00","27.89","Germany","Xetra","EUR"
"EPI B","EPIROC CLASS B","Industrials","Equity","1,809,382.87","0.01","1,809,382.87","100,093.00","18.08","Sweden","Nasdaq Omx Nordic","SEK"
"7309","SHIMANO INC","Consumer Discretionary","Equity","1,805,554.62","0.01","1,805,554.62","16,000.00","112.85","Japan","Tokyo Stock Exchange","JPY"
"SHL","SONIC HEALTHCARE LTD","Health Care","Equity","1,803,839.86","0.01","1,803,839.86","112,051.00","16.10","Australia","Asx - All Markets","AUD"
"3898","ZHUZHOU CRRC TIMES ELECTRIC LTD H","Industrials","Equity","1,787,583.67","0.01","1,787,583.67","360,000.00","4.97","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SRT3","SARTORIUS PREF AG","Health Care","Equity","1,785,666.60","0.01","1,785,666.60","7,975.00","223.91","Germany","Xetra","EUR"
"AUD","AUD CASH","Cash and/or Derivatives","Cash","1,782,649.21","0.01","1,782,649.21","2,773,904.00","64.26","Australia","-","AUD"
"SOF","SOFINA SA","Financials","Equity","1,780,986.72","0.01","1,780,986.72","5,803.00","306.91","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"3626","TIS INC","Information Technology","Equity","1,781,793.27","0.01","1,781,793.27","52,600.00","33.87","Japan","Tokyo Stock Exchange","JPY"
"JMT","JERONIMO MARTINS SA","Consumer Staples","Equity","1,778,131.41","0.01","1,778,131.41","71,461.00","24.88","Portugal","Nyse Euronext - Euronext Lisbon","EUR"
"F34","WILMAR INTERNATIONAL LTD","Consumer Staples","Equity","1,778,885.70","0.01","1,778,885.70","790,500.00","2.25","Singapore","Singapore Exchange","SGD"
"WTRG","ESSENTIAL UTILITIES INC","Utilities","Equity","1,772,940.10","0.01","1,772,940.10","45,205.00","39.22","United States","New York Stock Exchange Inc.","USD"
"BSL","BLUESCOPE STEEL LTD","Materials","Equity","1,769,253.13","0.01","1,769,253.13","114,663.00","15.43","Australia","Asx - All Markets","AUD"
"6869","SYSMEX CORP","Health Care","Equity","1,768,707.18","0.01","1,768,707.18","133,500.00","13.25","Japan","Tokyo Stock Exchange","JPY"
"CPB","CAMPBELL SOUP","Consumer Staples","Equity","1,762,851.25","0.01","1,762,851.25","54,125.00","32.57","United States","NASDAQ","USD"
"ABF","ASSOCIATED BRITISH FOODS PLC","Consumer Staples","Equity","1,747,734.01","0.01","1,747,734.01","55,863.00","31.29","United Kingdom","London Stock Exchange","GBP"
"BEIJ B","BEIJER REF CLASS B","Industrials","Equity","1,735,852.32","0.01","1,735,852.32","99,250.00","17.49","Sweden","Nasdaq Omx Nordic","SEK"
"FOXA","FOX CORP CLASS A","Communication","Equity","1,730,936.69","0.01","1,730,936.69","29,323.00","59.03","United States","NASDAQ","USD"
"3606","FUYAO GLASS INDUSTRY GROUP LTD H","Consumer Discretionary","Equity","1,729,267.08","0.01","1,729,267.08","196,400.00","8.80","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SOBI","SWEDISH ORPHAN BIOVITRUM","Health Care","Equity","1,729,922.50","0.01","1,729,922.50","58,188.00","29.73","Sweden","Nasdaq Omx Nordic","SEK"
"BTRW","BARRATT REDROW PLC","Consumer Discretionary","Equity","1,715,089.89","0.01","1,715,089.89","344,192.00","4.98","United Kingdom","London Stock Exchange","GBP"
"JPY","JPY CASH","Cash and/or Derivatives","Cash","1,708,569.23","0.01","1,708,569.23","253,150,160.00","0.67","Japan","-","JPY"
"RNO","RENAULT SA","Consumer Discretionary","Equity","1,707,037.48","0.01","1,707,037.48","44,409.00","38.44","France","Nyse Euronext - Euronext Paris","EUR"
"GOTO","GOTO GOJEK TOKOPEDIA","Consumer Discretionary","Equity","1,705,129.98","0.01","1,705,129.98","455,213,800.00","0.00","Indonesia","Indonesia Stock Exchange","IDR"
"788","CHINA TOWER CORP LTD H","Communication","Equity","1,696,920.62","0.01","1,696,920.62","1,125,600.00","1.51","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"7752","RICOH LTD","Information Technology","Equity","1,697,903.35","0.01","1,697,903.35","192,700.00","8.81","Japan","Tokyo Stock Exchange","JPY"
"2331","LI NING LTD","Consumer Discretionary","Equity","1,695,371.71","0.01","1,695,371.71","731,500.00","2.32","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"KBX","KNORR BREMSE AG","Industrials","Equity","1,690,550.46","0.01","1,690,550.46","16,179.00","104.49","Germany","Xetra","EUR"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","1,691,021.56","0.01","1,691,021.56","156,671.00","10.79","Mexico","Bolsa Mexicana De Valores","MXN"
"NICE","NICE LTD","Information Technology","Equity","1,678,517.87","0.01","1,678,517.87","12,226.00","137.29","Israel","Tel Aviv Stock Exchange","ILS"
"9863","ZHEJIANG LEAPMOTOR TECHNOLOGY LTD","Consumer Discretionary","Equity","1,679,537.75","0.01","1,679,537.75","187,482.00","8.96","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2359","WUXI APPTEC LTD H","Health Care","Equity","1,673,489.55","0.01","1,673,489.55","127,700.00","13.10","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"UHALB","U HAUL NON VOTING SERIES N","Industrials","Equity","1,669,502.44","0.01","1,669,502.44","32,236.00","51.79","United States","New York Stock Exchange Inc.","USD"
"INDT","INDUTRADE","Industrials","Equity","1,662,545.15","0.01","1,662,545.15","69,057.00","24.07","Sweden","Nasdaq Omx Nordic","SEK"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","1,661,863.50","0.01","1,661,863.50","17,100.00","97.19","United States","NASDAQ","USD"
"SGH","SGH LTD","Industrials","Equity","1,659,603.64","0.01","1,659,603.64","52,414.00","31.66","Australia","Asx - All Markets","AUD"
"2057","ZTO EXPRESS (CAYMAN) INC","Industrials","Equity","1,650,255.80","0.01","1,650,255.80","86,081.00","19.17","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"IFT","INFRATIL LTD","Financials","Equity","1,644,839.48","0.01","1,644,839.48","234,518.00","7.01","New Zealand","New Zealand Exchange Ltd","NZD"
"MKS","MARKS AND SPENCER GROUP PLC","Consumer Staples","Equity","1,642,821.36","0.01","1,642,821.36","343,866.00","4.78","United Kingdom","London Stock Exchange","GBP"
"PAH3","PORSCHE AUTOMOBIL HOLDING PREF","Consumer Discretionary","Equity","1,637,453.48","0.01","1,637,453.48","37,730.00","43.40","Germany","Xetra","EUR"
"MNDY","MONDAYCOM LTD","Information Technology","Equity","1,638,300.30","0.01","1,638,300.30","9,555.00","171.46","Israel","NASDAQ","USD"
"SCHP","SCHINDLER HOLDING PAR AG","Industrials","Equity","1,639,215.40","0.01","1,639,215.40","4,340.00","377.70","Switzerland","SIX Swiss Exchange","CHF"
"2313","SHENZHOU INTERNATIONAL GROUP LTD","Consumer Discretionary","Equity","1,632,876.67","0.01","1,632,876.67","213,900.00","7.63","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"DNP","DINO POLSKA SA","Consumer Staples","Equity","1,633,776.27","0.01","1,633,776.27","120,491.00","13.56","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"IEX","IDEX CORP","Industrials","Equity","1,634,029.94","0.01","1,634,029.94","10,063.00","162.38","United States","New York Stock Exchange Inc.","USD"
"AKRBP","AKER BP","Energy","Equity","1,631,100.84","0.01","1,631,100.84","65,825.00","24.78","Norway","Oslo Bors Asa","NOK"
"329180","HD HYUNDAI HEAVY INDUSTRIES LTD","Industrials","Equity","1,631,613.27","0.01","1,631,613.27","4,834.00","337.53","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SOL","WASHINGTON H SOUL PATTINSON & COMP","Financials","Equity","1,630,197.48","0.01","1,630,197.48","60,268.00","27.05","Australia","Asx - All Markets","AUD"
"3231","WISTRON CORP","Information Technology","Equity","1,626,296.73","0.01","1,626,296.73","445,000.00","3.65","Taiwan","Taiwan Stock Exchange","TWD"
"9143","SG HOLDINGS LTD","Industrials","Equity","1,621,536.80","0.01","1,621,536.80","142,500.00","11.38","Japan","Tokyo Stock Exchange","JPY"
"CAE","CAE INC","Industrials","Equity","1,622,638.91","0.01","1,622,638.91","60,356.00","26.88","Canada","Toronto Stock Exchange","CAD"
"SGD","SGD CASH","Cash and/or Derivatives","Cash","1,619,295.49","0.01","1,619,295.49","2,086,786.00","77.60","Singapore","-","SGD"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","1,620,117.44","0.01","1,620,117.44","49,224.00","32.91","Mexico","Bolsa Mexicana De Valores","MXN"
"ZAL","ZALANDO","Consumer Discretionary","Equity","1,620,782.66","0.01","1,620,782.66","57,323.00","28.27","Germany","Xetra","EUR"
"9613","NTT DATA GROUP CORP","Information Technology","Equity","1,612,270.10","0.01","1,612,270.10","60,400.00","26.69","Japan","Tokyo Stock Exchange","JPY"
"4523","EISAI LTD","Health Care","Equity","1,611,058.62","0.01","1,611,058.62","51,500.00","31.28","Japan","Tokyo Stock Exchange","JPY"
"6881","CHINA GALAXY SECURITIES LTD H","Financials","Equity","1,611,105.85","0.01","1,611,105.85","1,026,000.00","1.57","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CDR","CD PROJEKT SA","Communication","Equity","1,606,541.66","0.01","1,606,541.66","22,543.00","71.27","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"5019","IDEMITSU KOSAN LTD","Energy","Equity","1,601,225.26","0.01","1,601,225.26","240,200.00","6.67","Japan","Tokyo Stock Exchange","JPY"
"ORSTED","OERSTED","Utilities","Equity","1,597,071.25","0.01","1,597,071.25","48,870.00","32.68","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"INDU C","INDUSTRIVARDEN SERIES","Financials","Equity","1,586,472.24","0.01","1,586,472.24","40,796.00","38.89","Sweden","Nasdaq Omx Nordic","SEK"
"VAL","VALTERRA PLATINUM LTD","Materials","Equity","1,583,304.59","0.01","1,583,304.59","32,428.00","48.83","South Africa","Johannesburg Stock Exchange","ZAR"
"EVN","EVOLUTION MINING LTD","Materials","Equity","1,576,016.99","0.01","1,576,016.99","302,762.00","5.21","Australia","Asx - All Markets","AUD"
"003550","LG CORP","Industrials","Equity","1,569,642.73","0.01","1,569,642.73","30,234.00","51.92","Korea (South)","Korea Exchange (Stock Market)","KRW"
"WIX","WIX.COM LTD","Information Technology","Equity","1,567,755.20","0.01","1,567,755.20","12,364.00","126.80","Israel","NASDAQ","USD"
"J36","JARDINE MATHESON HOLDINGS LTD","Industrials","Equity","1,549,260.00","0.01","1,549,260.00","27,000.00","57.38","Hong Kong","Singapore Exchange","USD"
